CELL	COMP_1	COMP_2	COMP_3	COMP_4
11153	NA	NA	NA	NA
11154	NA	NA	NA	NA
11155	NA	NA	NA	NA
11156	NA	NA	NA	NA
11157	NA	NA	NA	NA
11158	NA	NA	NA	NA
11159	NA	NA	NA	NA
11160	NA	NA	NA	NA
11161	NA	NA	NA	NA
11162	NA	NA	NA	NA
11163	NA	NA	NA	NA
11164	NA	NA	NA	NA
11165	NA	NA	NA	NA
11166	NA	NA	NA	NA
11167	NA	NA	NA	NA
11168	NA	NA	NA	NA
11169	NA	NA	NA	NA
11170	NA	NA	NA	NA
11171	NA	NA	NA	NA
11172	NA	NA	NA	NA
11173	NA	NA	NA	NA
11174	NA	NA	NA	NA
11175	NA	NA	NA	NA
11176	NA	NA	NA	NA
11177	NA	NA	NA	NA
11178	NA	NA	NA	NA
11179	NA	NA	NA	NA
11180	NA	NA	NA	NA
11181	NA	NA	NA	NA
11182	NA	NA	NA	NA
11183	NA	NA	NA	NA
11184	NA	NA	NA	NA
11185	NA	NA	NA	NA
11186	NA	NA	NA	NA
11187	NA	NA	NA	NA
11188	NA	NA	NA	NA
11189	NA	NA	NA	NA
11190	NA	NA	NA	NA
11191	NA	NA	NA	NA
11192	NA	NA	NA	NA
11193	NA	NA	NA	NA
11194	NA	NA	NA	NA
11195	NA	NA	NA	NA
11196	NA	NA	NA	NA
11197	NA	NA	NA	NA
11198	NA	NA	NA	NA
11199	NA	NA	NA	NA
11200	NA	NA	NA	NA
11201	NA	NA	NA	NA
11202	NA	NA	NA	NA
11203	NA	NA	NA	NA
11204	NA	NA	NA	NA
11205	NA	NA	NA	NA
11206	NA	NA	NA	NA
11207	NA	NA	NA	NA
11208	NA	NA	NA	NA
11209	NA	NA	NA	NA
11210	NA	NA	NA	NA
11211	NA	NA	NA	NA
11212	NA	NA	NA	NA
11213	NA	NA	NA	NA
11214	NA	NA	NA	NA
11215	NA	NA	NA	NA
11216	NA	NA	NA	NA
11217	NA	NA	NA	NA
11218	NA	NA	NA	NA
11219	NA	NA	NA	NA
11220	NA	NA	NA	NA
11221	NA	NA	NA	NA
11222	NA	NA	NA	NA
11223	NA	NA	NA	NA
11224	NA	NA	NA	NA
11225	NA	NA	NA	NA
11226	NA	NA	NA	NA
11227	NA	NA	NA	NA
11228	NA	NA	NA	NA
11229	NA	NA	NA	NA
11230	NA	NA	NA	NA
11231	NA	NA	NA	NA
11232	NA	NA	NA	NA
11233	NA	NA	NA	NA
11234	NA	NA	NA	NA
11235	NA	NA	NA	NA
11236	NA	NA	NA	NA
11237	NA	NA	NA	NA
11238	NA	NA	NA	NA
11239	NA	NA	NA	NA
11240	NA	NA	NA	NA
11241	NA	NA	NA	NA
11242	NA	NA	NA	NA
11243	NA	NA	NA	NA
11244	NA	NA	NA	NA
11245	NA	NA	NA	NA
11246	NA	NA	NA	NA
11247	NA	NA	NA	NA
11248	NA	NA	NA	NA
11249	NA	NA	NA	NA
11250	NA	NA	NA	NA
11251	NA	NA	NA	NA
11252	NA	NA	NA	NA
11253	NA	NA	NA	NA
11254	NA	NA	NA	NA
11255	NA	NA	NA	NA
11256	NA	NA	NA	NA
11257	NA	NA	NA	NA
11258	-1.30861	-1.98089	-1.20536	-0.79162
11259	-2.35412	-1.30541	-1.28563	-1.75911
11260	-3.25824	-0.74362	-1.59131	-2.227
11261	-0.98636	0.00777	-2.13214	-0.65426
11262	0.01306	-1.07896	-1.7715	-0.12369
11263	-0.27433	-0.4804	-1.57843	-0.90123
11264	0.01729	0.23156	-1.2543	-1.23978
11265	0.80233	1.46678	-1.19006	-1.4619
11266	0.81788	0.42784	-0.83015	-0.47638
11267	0.80944	0.02596	-0.72539	0.39795
11268	0.4346	-0.14285	-0.39767	0.61129
11269	-0.0619	-0.8784	-0.28541	0.46127
11270	-0.74432	-0.36599	-0.24237	-0.06572
11271	-1.85665	-0.4755	-0.26781	-0.31571
11272	-2.36777	0.19453	-0.35072	0.19374
11273	-2.85056	0.81587	0.22713	-0.40282
11274	-3.13699	0.9426	0.11072	-0.53967
11275	-3.48517	0.63004	-0.02993	-0.21669
11276	NA	NA	NA	NA
11277	NA	NA	NA	NA
11278	NA	NA	NA	NA
11279	NA	NA	NA	NA
11280	NA	NA	NA	NA
11281	NA	NA	NA	NA
11282	NA	NA	NA	NA
11283	NA	NA	NA	NA
11284	NA	NA	NA	NA
11285	NA	NA	NA	NA
11286	NA	NA	NA	NA
11287	NA	NA	NA	NA
11288	NA	NA	NA	NA
11289	NA	NA	NA	NA
11290	NA	NA	NA	NA
11291	NA	NA	NA	NA
11292	NA	NA	NA	NA
11293	NA	NA	NA	NA
11294	NA	NA	NA	NA
11295	NA	NA	NA	NA
11296	NA	NA	NA	NA
11297	NA	NA	NA	NA
11298	NA	NA	NA	NA
11299	NA	NA	NA	NA
11300	NA	NA	NA	NA
11301	NA	NA	NA	NA
11302	NA	NA	NA	NA
11303	NA	NA	NA	NA
11304	NA	NA	NA	NA
11305	NA	NA	NA	NA
11306	NA	NA	NA	NA
11307	NA	NA	NA	NA
11308	NA	NA	NA	NA
11309	NA	NA	NA	NA
11310	NA	NA	NA	NA
11311	NA	NA	NA	NA
11312	NA	NA	NA	NA
11313	NA	NA	NA	NA
11314	NA	NA	NA	NA
11315	NA	NA	NA	NA
11316	NA	NA	NA	NA
11317	NA	NA	NA	NA
11318	NA	NA	NA	NA
11319	NA	NA	NA	NA
11320	NA	NA	NA	NA
11321	NA	NA	NA	NA
11322	NA	NA	NA	NA
11323	NA	NA	NA	NA
11324	NA	NA	NA	NA
11325	NA	NA	NA	NA
11326	NA	NA	NA	NA
11327	NA	NA	NA	NA
11328	NA	NA	NA	NA
11329	NA	NA	NA	NA
11330	NA	NA	NA	NA
11331	NA	NA	NA	NA
11332	NA	NA	NA	NA
11333	NA	NA	NA	NA
11334	NA	NA	NA	NA
11335	NA	NA	NA	NA
11336	NA	NA	NA	NA
11337	NA	NA	NA	NA
11338	NA	NA	NA	NA
11339	NA	NA	NA	NA
11340	NA	NA	NA	NA
11341	NA	NA	NA	NA
11342	NA	NA	NA	NA
11343	NA	NA	NA	NA
11344	NA	NA	NA	NA
11345	NA	NA	NA	NA
11346	NA	NA	NA	NA
11347	NA	NA	NA	NA
11348	NA	NA	NA	NA
11349	NA	NA	NA	NA
11350	NA	NA	NA	NA
11351	NA	NA	NA	NA
11352	NA	NA	NA	NA
11353	NA	NA	NA	NA
11354	NA	NA	NA	NA
11355	NA	NA	NA	NA
11356	NA	NA	NA	NA
11357	NA	NA	NA	NA
11358	NA	NA	NA	NA
11359	NA	NA	NA	NA
11360	NA	NA	NA	NA
11361	NA	NA	NA	NA
11362	NA	NA	NA	NA
11363	NA	NA	NA	NA
11364	NA	NA	NA	NA
11365	NA	NA	NA	NA
11366	NA	NA	NA	NA
11367	NA	NA	NA	NA
11368	NA	NA	NA	NA
11369	NA	NA	NA	NA
11370	NA	NA	NA	NA
11371	NA	NA	NA	NA
11372	NA	NA	NA	NA
11373	NA	NA	NA	NA
11374	NA	NA	NA	NA
11375	NA	NA	NA	NA
11376	NA	NA	NA	NA
11377	NA	NA	NA	NA
11378	NA	NA	NA	NA
11379	NA	NA	NA	NA
11380	NA	NA	NA	NA
11381	NA	NA	NA	NA
11382	NA	NA	NA	NA
11383	NA	NA	NA	NA
11384	NA	NA	NA	NA
11385	NA	NA	NA	NA
11386	NA	NA	NA	NA
11387	NA	NA	NA	NA
11388	NA	NA	NA	NA
11389	NA	NA	NA	NA
11390	NA	NA	NA	NA
11391	NA	NA	NA	NA
11392	NA	NA	NA	NA
11393	NA	NA	NA	NA
11394	NA	NA	NA	NA
11395	NA	NA	NA	NA
11396	NA	NA	NA	NA
11397	NA	NA	NA	NA
11398	NA	NA	NA	NA
11399	NA	NA	NA	NA
11400	NA	NA	NA	NA
11401	NA	NA	NA	NA
11402	NA	NA	NA	NA
11403	NA	NA	NA	NA
11404	NA	NA	NA	NA
11405	NA	NA	NA	NA
11406	NA	NA	NA	NA
11407	NA	NA	NA	NA
11408	NA	NA	NA	NA
11409	NA	NA	NA	NA
11410	NA	NA	NA	NA
11411	NA	NA	NA	NA
11412	NA	NA	NA	NA
11413	NA	NA	NA	NA
11414	NA	NA	NA	NA
11415	NA	NA	NA	NA
11416	NA	NA	NA	NA
11417	NA	NA	NA	NA
11418	NA	NA	NA	NA
11419	NA	NA	NA	NA
11420	NA	NA	NA	NA
11421	NA	NA	NA	NA
11422	NA	NA	NA	NA
11423	NA	NA	NA	NA
11424	NA	NA	NA	NA
11425	NA	NA	NA	NA
11426	NA	NA	NA	NA
11427	NA	NA	NA	NA
11428	NA	NA	NA	NA
11429	NA	NA	NA	NA
11430	NA	NA	NA	NA
11431	NA	NA	NA	NA
11432	NA	NA	NA	NA
11433	NA	NA	NA	NA
11434	NA	NA	NA	NA
11435	NA	NA	NA	NA
11436	-2.01375	-1.51361	-1.80499	-0.57387
11437	-1.3482	-0.63497	-1.9756	-0.93136
11438	-0.35928	-0.26947	-1.84673	-1.40315
11439	-0.74733	-0.7036	-1.62657	-1.04138
11440	-0.67179	-0.20795	-1.90136	-1.62858
11441	-1.69676	-1.68244	-1.37971	-1.38382
11442	0.05966	-1.16909	-1.50375	-0.33211
11443	0.41324	-1.29921	-1.30334	0.78334
11444	0.01628	-0.09312	-0.88794	0.10945
11445	-0.59288	-0.43124	-0.67246	-0.02062
11446	-1.70858	0.4737	-0.41242	-0.68803
11447	-2.61538	-0.06467	-0.6724	-0.18013
11448	-3.55397	0.30484	-0.37976	-0.58328
11449	-4.1433	0.91746	0.3277	-1.22673
11450	NA	NA	NA	NA
11451	NA	NA	NA	NA
11452	NA	NA	NA	NA
11453	NA	NA	NA	NA
11454	NA	NA	NA	NA
11455	NA	NA	NA	NA
11456	NA	NA	NA	NA
11457	NA	NA	NA	NA
11458	NA	NA	NA	NA
11459	NA	NA	NA	NA
11460	NA	NA	NA	NA
11461	NA	NA	NA	NA
11462	NA	NA	NA	NA
11463	NA	NA	NA	NA
11464	NA	NA	NA	NA
11465	NA	NA	NA	NA
11466	NA	NA	NA	NA
11467	NA	NA	NA	NA
11468	NA	NA	NA	NA
11469	NA	NA	NA	NA
11470	NA	NA	NA	NA
11471	NA	NA	NA	NA
11472	NA	NA	NA	NA
11473	NA	NA	NA	NA
11474	NA	NA	NA	NA
11475	NA	NA	NA	NA
11476	NA	NA	NA	NA
11477	NA	NA	NA	NA
11478	NA	NA	NA	NA
11479	NA	NA	NA	NA
11480	NA	NA	NA	NA
11481	NA	NA	NA	NA
11482	NA	NA	NA	NA
11483	NA	NA	NA	NA
11484	NA	NA	NA	NA
11485	NA	NA	NA	NA
11486	NA	NA	NA	NA
11487	NA	NA	NA	NA
11488	NA	NA	NA	NA
11489	NA	NA	NA	NA
11490	NA	NA	NA	NA
11491	NA	NA	NA	NA
11492	NA	NA	NA	NA
11493	NA	NA	NA	NA
11494	NA	NA	NA	NA
11495	NA	NA	NA	NA
11496	NA	NA	NA	NA
11497	NA	NA	NA	NA
11498	NA	NA	NA	NA
11499	NA	NA	NA	NA
11500	NA	NA	NA	NA
11501	NA	NA	NA	NA
11502	NA	NA	NA	NA
11503	NA	NA	NA	NA
11504	NA	NA	NA	NA
11505	NA	NA	NA	NA
11506	NA	NA	NA	NA
11507	NA	NA	NA	NA
11508	NA	NA	NA	NA
11509	NA	NA	NA	NA
11510	NA	NA	NA	NA
11511	NA	NA	NA	NA
11512	NA	NA	NA	NA
11513	NA	NA	NA	NA
11514	NA	NA	NA	NA
11515	NA	NA	NA	NA
11516	NA	NA	NA	NA
11517	NA	NA	NA	NA
11518	NA	NA	NA	NA
11519	NA	NA	NA	NA
11520	NA	NA	NA	NA
11521	NA	NA	NA	NA
11522	NA	NA	NA	NA
11523	NA	NA	NA	NA
11524	NA	NA	NA	NA
11525	NA	NA	NA	NA
11526	NA	NA	NA	NA
11527	NA	NA	NA	NA
11528	NA	NA	NA	NA
11529	NA	NA	NA	NA
11530	NA	NA	NA	NA
11531	NA	NA	NA	NA
11532	NA	NA	NA	NA
11533	NA	NA	NA	NA
11534	NA	NA	NA	NA
11535	NA	NA	NA	NA
11536	NA	NA	NA	NA
11537	NA	NA	NA	NA
11538	NA	NA	NA	NA
11539	NA	NA	NA	NA
11540	NA	NA	NA	NA
11541	NA	NA	NA	NA
11542	NA	NA	NA	NA
11543	NA	NA	NA	NA
11544	NA	NA	NA	NA
11545	NA	NA	NA	NA
11546	NA	NA	NA	NA
11547	NA	NA	NA	NA
11548	NA	NA	NA	NA
11549	NA	NA	NA	NA
11550	NA	NA	NA	NA
11551	NA	NA	NA	NA
11552	NA	NA	NA	NA
11553	NA	NA	NA	NA
11554	NA	NA	NA	NA
11555	NA	NA	NA	NA
11556	NA	NA	NA	NA
11557	NA	NA	NA	NA
11558	NA	NA	NA	NA
11559	NA	NA	NA	NA
11560	NA	NA	NA	NA
11561	NA	NA	NA	NA
11562	NA	NA	NA	NA
11563	NA	NA	NA	NA
11564	NA	NA	NA	NA
11565	NA	NA	NA	NA
11566	NA	NA	NA	NA
11567	NA	NA	NA	NA
11568	NA	NA	NA	NA
11569	NA	NA	NA	NA
11570	NA	NA	NA	NA
11571	NA	NA	NA	NA
11572	NA	NA	NA	NA
11573	NA	NA	NA	NA
11574	NA	NA	NA	NA
11575	NA	NA	NA	NA
11576	NA	NA	NA	NA
11577	NA	NA	NA	NA
11578	NA	NA	NA	NA
11579	NA	NA	NA	NA
11580	NA	NA	NA	NA
11581	NA	NA	NA	NA
11582	NA	NA	NA	NA
11583	NA	NA	NA	NA
11584	NA	NA	NA	NA
11585	NA	NA	NA	NA
11586	NA	NA	NA	NA
11587	NA	NA	NA	NA
11588	NA	NA	NA	NA
11589	NA	NA	NA	NA
11590	NA	NA	NA	NA
11591	NA	NA	NA	NA
11592	NA	NA	NA	NA
11593	NA	NA	NA	NA
11594	NA	NA	NA	NA
11595	NA	NA	NA	NA
11596	NA	NA	NA	NA
11597	NA	NA	NA	NA
11598	NA	NA	NA	NA
11599	NA	NA	NA	NA
11600	NA	NA	NA	NA
11601	NA	NA	NA	NA
11602	NA	NA	NA	NA
11603	NA	NA	NA	NA
11604	NA	NA	NA	NA
11605	NA	NA	NA	NA
11606	NA	NA	NA	NA
11607	NA	NA	NA	NA
11608	NA	NA	NA	NA
11609	NA	NA	NA	NA
11610	NA	NA	NA	NA
11611	NA	NA	NA	NA
11612	NA	NA	NA	NA
11613	NA	NA	NA	NA
11614	-1.66021	-1.58912	-1.81101	-0.90955
11615	-1.70488	-1.24298	-2.06642	-1.04086
11616	-2.19817	-1.57892	-1.76621	-0.92236
11617	-2.59968	-1.94372	-1.3035	-1.18596
11618	-0.46123	-0.4913	-1.81729	-0.78304
11619	0.36845	0.86468	-1.35489	0.13078
11620	-0.54889	1.4533	-0.74225	-0.39924
11621	-2.39157	0.61951	-0.32895	-1.41405
11622	-3.24103	0.55207	-0.16721	-1.55664
11623	-3.48597	0.51948	-0.17196	-1.18345
11624	-4.26775	0.9316	0.16125	-1.4846
11625	NA	NA	NA	NA
11626	NA	NA	NA	NA
11627	NA	NA	NA	NA
11628	NA	NA	NA	NA
11629	NA	NA	NA	NA
11630	NA	NA	NA	NA
11631	NA	NA	NA	NA
11632	NA	NA	NA	NA
11633	NA	NA	NA	NA
11634	NA	NA	NA	NA
11635	NA	NA	NA	NA
11636	NA	NA	NA	NA
11637	NA	NA	NA	NA
11638	NA	NA	NA	NA
11639	NA	NA	NA	NA
11640	NA	NA	NA	NA
11641	NA	NA	NA	NA
11642	NA	NA	NA	NA
11643	NA	NA	NA	NA
11644	NA	NA	NA	NA
11645	NA	NA	NA	NA
11646	NA	NA	NA	NA
11647	NA	NA	NA	NA
11648	NA	NA	NA	NA
11649	NA	NA	NA	NA
11650	NA	NA	NA	NA
11651	NA	NA	NA	NA
11652	NA	NA	NA	NA
11653	NA	NA	NA	NA
11654	NA	NA	NA	NA
11655	NA	NA	NA	NA
11656	NA	NA	NA	NA
11657	NA	NA	NA	NA
11658	NA	NA	NA	NA
11659	NA	NA	NA	NA
11660	NA	NA	NA	NA
11661	NA	NA	NA	NA
11662	NA	NA	NA	NA
11663	NA	NA	NA	NA
11664	NA	NA	NA	NA
11665	NA	NA	NA	NA
11666	NA	NA	NA	NA
11667	NA	NA	NA	NA
11668	NA	NA	NA	NA
11669	NA	NA	NA	NA
11670	NA	NA	NA	NA
11671	NA	NA	NA	NA
11672	NA	NA	NA	NA
11673	NA	NA	NA	NA
11674	NA	NA	NA	NA
11675	NA	NA	NA	NA
11676	NA	NA	NA	NA
11677	NA	NA	NA	NA
11678	NA	NA	NA	NA
11679	NA	NA	NA	NA
11680	NA	NA	NA	NA
11681	NA	NA	NA	NA
11682	NA	NA	NA	NA
11683	NA	NA	NA	NA
11684	NA	NA	NA	NA
11685	NA	NA	NA	NA
11686	NA	NA	NA	NA
11687	NA	NA	NA	NA
11688	NA	NA	NA	NA
11689	NA	NA	NA	NA
11690	NA	NA	NA	NA
11691	NA	NA	NA	NA
11692	NA	NA	NA	NA
11693	NA	NA	NA	NA
11694	NA	NA	NA	NA
11695	NA	NA	NA	NA
11696	NA	NA	NA	NA
11697	NA	NA	NA	NA
11698	NA	NA	NA	NA
11699	NA	NA	NA	NA
11700	NA	NA	NA	NA
11701	NA	NA	NA	NA
11702	NA	NA	NA	NA
11703	NA	NA	NA	NA
11704	NA	NA	NA	NA
11705	NA	NA	NA	NA
11706	NA	NA	NA	NA
11707	NA	NA	NA	NA
11708	NA	NA	NA	NA
11709	NA	NA	NA	NA
11710	NA	NA	NA	NA
11711	NA	NA	NA	NA
11712	NA	NA	NA	NA
11713	NA	NA	NA	NA
11714	NA	NA	NA	NA
11715	NA	NA	NA	NA
11716	NA	NA	NA	NA
11717	NA	NA	NA	NA
11718	NA	NA	NA	NA
11719	NA	NA	NA	NA
11720	NA	NA	NA	NA
11721	NA	NA	NA	NA
11722	NA	NA	NA	NA
11723	NA	NA	NA	NA
11724	NA	NA	NA	NA
11725	NA	NA	NA	NA
11726	NA	NA	NA	NA
11727	NA	NA	NA	NA
11728	NA	NA	NA	NA
11729	NA	NA	NA	NA
11730	NA	NA	NA	NA
11731	NA	NA	NA	NA
11732	NA	NA	NA	NA
11733	NA	NA	NA	NA
11734	NA	NA	NA	NA
11735	NA	NA	NA	NA
11736	NA	NA	NA	NA
11737	NA	NA	NA	NA
11738	NA	NA	NA	NA
11739	NA	NA	NA	NA
11740	NA	NA	NA	NA
11741	NA	NA	NA	NA
11742	NA	NA	NA	NA
11743	NA	NA	NA	NA
11744	NA	NA	NA	NA
11745	NA	NA	NA	NA
11746	NA	NA	NA	NA
11747	NA	NA	NA	NA
11748	NA	NA	NA	NA
11749	NA	NA	NA	NA
11750	NA	NA	NA	NA
11751	NA	NA	NA	NA
11752	NA	NA	NA	NA
11753	NA	NA	NA	NA
11754	NA	NA	NA	NA
11755	NA	NA	NA	NA
11756	NA	NA	NA	NA
11757	NA	NA	NA	NA
11758	NA	NA	NA	NA
11759	NA	NA	NA	NA
11760	NA	NA	NA	NA
11761	NA	NA	NA	NA
11762	NA	NA	NA	NA
11763	NA	NA	NA	NA
11764	NA	NA	NA	NA
11765	NA	NA	NA	NA
11766	NA	NA	NA	NA
11767	NA	NA	NA	NA
11768	NA	NA	NA	NA
11769	NA	NA	NA	NA
11770	NA	NA	NA	NA
11771	NA	NA	NA	NA
11772	NA	NA	NA	NA
11773	NA	NA	NA	NA
11774	NA	NA	NA	NA
11775	NA	NA	NA	NA
11776	NA	NA	NA	NA
11777	NA	NA	NA	NA
11778	NA	NA	NA	NA
11779	NA	NA	NA	NA
11780	NA	NA	NA	NA
11781	NA	NA	NA	NA
11782	NA	NA	NA	NA
11783	NA	NA	NA	NA
11784	NA	NA	NA	NA
11785	NA	NA	NA	NA
11786	NA	NA	NA	NA
11787	NA	NA	NA	NA
11788	NA	NA	NA	NA
11789	NA	NA	NA	NA
11790	NA	NA	NA	NA
11791	NA	NA	NA	NA
11792	-2.08928	-1.9191	-1.5728	-1.09286
11793	-1.6588	-2.33345	-1.53898	-0.7263
11794	-0.15073	-0.96888	-1.77084	-0.13288
11795	-0.45082	-0.38045	-1.08321	0.42849
11796	-1.86275	-0.01288	-0.56791	-0.29489
11797	-2.80404	0.66324	-0.49012	-1.2718
11798	-3.35093	0.6837	-0.33893	-1.34854
11799	-3.76992	0.77918	-0.18503	-1.33097
11800	NA	NA	NA	NA
11801	NA	NA	NA	NA
11802	NA	NA	NA	NA
11803	NA	NA	NA	NA
11804	NA	NA	NA	NA
11805	NA	NA	NA	NA
11806	NA	NA	NA	NA
11807	NA	NA	NA	NA
11808	NA	NA	NA	NA
11809	NA	NA	NA	NA
11810	NA	NA	NA	NA
11811	NA	NA	NA	NA
11812	NA	NA	NA	NA
11813	NA	NA	NA	NA
11814	NA	NA	NA	NA
11815	NA	NA	NA	NA
11816	NA	NA	NA	NA
11817	NA	NA	NA	NA
11818	NA	NA	NA	NA
11819	NA	NA	NA	NA
11820	NA	NA	NA	NA
11821	NA	NA	NA	NA
11822	NA	NA	NA	NA
11823	NA	NA	NA	NA
11824	NA	NA	NA	NA
11825	NA	NA	NA	NA
11826	NA	NA	NA	NA
11827	NA	NA	NA	NA
11828	NA	NA	NA	NA
11829	NA	NA	NA	NA
11830	NA	NA	NA	NA
11831	NA	NA	NA	NA
11832	NA	NA	NA	NA
11833	NA	NA	NA	NA
11834	NA	NA	NA	NA
11835	NA	NA	NA	NA
11836	NA	NA	NA	NA
11837	NA	NA	NA	NA
11838	NA	NA	NA	NA
11839	NA	NA	NA	NA
11840	NA	NA	NA	NA
11841	NA	NA	NA	NA
11842	NA	NA	NA	NA
11843	NA	NA	NA	NA
11844	NA	NA	NA	NA
11845	NA	NA	NA	NA
11846	NA	NA	NA	NA
11847	NA	NA	NA	NA
11848	NA	NA	NA	NA
11849	NA	NA	NA	NA
11850	NA	NA	NA	NA
11851	NA	NA	NA	NA
11852	NA	NA	NA	NA
11853	NA	NA	NA	NA
11854	NA	NA	NA	NA
11855	NA	NA	NA	NA
11856	NA	NA	NA	NA
11857	NA	NA	NA	NA
11858	NA	NA	NA	NA
11859	NA	NA	NA	NA
11860	NA	NA	NA	NA
11861	NA	NA	NA	NA
11862	NA	NA	NA	NA
11863	NA	NA	NA	NA
11864	NA	NA	NA	NA
11865	NA	NA	NA	NA
11866	NA	NA	NA	NA
11867	NA	NA	NA	NA
11868	NA	NA	NA	NA
11869	NA	NA	NA	NA
11870	NA	NA	NA	NA
11871	NA	NA	NA	NA
11872	NA	NA	NA	NA
11873	NA	NA	NA	NA
11874	NA	NA	NA	NA
11875	NA	NA	NA	NA
11876	NA	NA	NA	NA
11877	NA	NA	NA	NA
11878	NA	NA	NA	NA
11879	NA	NA	NA	NA
11880	NA	NA	NA	NA
11881	NA	NA	NA	NA
11882	NA	NA	NA	NA
11883	NA	NA	NA	NA
11884	NA	NA	NA	NA
11885	NA	NA	NA	NA
11886	NA	NA	NA	NA
11887	NA	NA	NA	NA
11888	NA	NA	NA	NA
11889	NA	NA	NA	NA
11890	NA	NA	NA	NA
11891	NA	NA	NA	NA
11892	NA	NA	NA	NA
11893	NA	NA	NA	NA
11894	NA	NA	NA	NA
11895	NA	NA	NA	NA
11896	NA	NA	NA	NA
11897	NA	NA	NA	NA
11898	NA	NA	NA	NA
11899	NA	NA	NA	NA
11900	NA	NA	NA	NA
11901	NA	NA	NA	NA
11902	NA	NA	NA	NA
11903	NA	NA	NA	NA
11904	NA	NA	NA	NA
11905	NA	NA	NA	NA
11906	NA	NA	NA	NA
11907	NA	NA	NA	NA
11908	NA	NA	NA	NA
11909	NA	NA	NA	NA
11910	NA	NA	NA	NA
11911	NA	NA	NA	NA
11912	NA	NA	NA	NA
11913	NA	NA	NA	NA
11914	NA	NA	NA	NA
11915	NA	NA	NA	NA
11916	NA	NA	NA	NA
11917	NA	NA	NA	NA
11918	NA	NA	NA	NA
11919	NA	NA	NA	NA
11920	NA	NA	NA	NA
11921	NA	NA	NA	NA
11922	NA	NA	NA	NA
11923	NA	NA	NA	NA
11924	NA	NA	NA	NA
11925	NA	NA	NA	NA
11926	NA	NA	NA	NA
11927	NA	NA	NA	NA
11928	NA	NA	NA	NA
11929	NA	NA	NA	NA
11930	NA	NA	NA	NA
11931	NA	NA	NA	NA
11932	NA	NA	NA	NA
11933	NA	NA	NA	NA
11934	NA	NA	NA	NA
11935	NA	NA	NA	NA
11936	NA	NA	NA	NA
11937	NA	NA	NA	NA
11938	NA	NA	NA	NA
11939	NA	NA	NA	NA
11940	NA	NA	NA	NA
11941	NA	NA	NA	NA
11942	NA	NA	NA	NA
11943	NA	NA	NA	NA
11944	NA	NA	NA	NA
11945	NA	NA	NA	NA
11946	NA	NA	NA	NA
11947	NA	NA	NA	NA
11948	NA	NA	NA	NA
11949	NA	NA	NA	NA
11950	NA	NA	NA	NA
11951	NA	NA	NA	NA
11952	NA	NA	NA	NA
11953	NA	NA	NA	NA
11954	NA	NA	NA	NA
11955	NA	NA	NA	NA
11956	NA	NA	NA	NA
11957	NA	NA	NA	NA
11958	NA	NA	NA	NA
11959	NA	NA	NA	NA
11960	NA	NA	NA	NA
11961	NA	NA	NA	NA
11962	NA	NA	NA	NA
11963	NA	NA	NA	NA
11964	NA	NA	NA	NA
11965	NA	NA	NA	NA
11966	NA	NA	NA	NA
11967	NA	NA	NA	NA
11968	-1.4923	-2.42927	-1.74215	-0.32875
11969	-1.05914	-2.59188	-1.69821	0.57712
11970	-0.94107	-1.58902	-1.82482	0.59084
11971	-1.11786	-0.02159	-0.89834	0.44491
11972	-2.43396	0.4317	-0.74992	-0.59567
11973	-3.84885	0.55073	-0.7367	-1.06293
11974	-5.14912	1.92241	0.32268	-2.97744
11975	NA	NA	NA	NA
11976	NA	NA	NA	NA
11977	NA	NA	NA	NA
11978	NA	NA	NA	NA
11979	NA	NA	NA	NA
11980	NA	NA	NA	NA
11981	NA	NA	NA	NA
11982	NA	NA	NA	NA
11983	NA	NA	NA	NA
11984	NA	NA	NA	NA
11985	NA	NA	NA	NA
11986	NA	NA	NA	NA
11987	NA	NA	NA	NA
11988	NA	NA	NA	NA
11989	NA	NA	NA	NA
11990	NA	NA	NA	NA
11991	NA	NA	NA	NA
11992	NA	NA	NA	NA
11993	NA	NA	NA	NA
11994	NA	NA	NA	NA
11995	NA	NA	NA	NA
11996	NA	NA	NA	NA
11997	NA	NA	NA	NA
11998	-0.60777	-3.09078	-2.0815	2.43795
11999	-0.64145	-2.487	-1.79381	2.52105
12000	NA	NA	NA	NA
12001	NA	NA	NA	NA
12002	NA	NA	NA	NA
12003	NA	NA	NA	NA
12004	NA	NA	NA	NA
12005	NA	NA	NA	NA
12006	NA	NA	NA	NA
12007	NA	NA	NA	NA
12008	NA	NA	NA	NA
12009	NA	NA	NA	NA
12010	NA	NA	NA	NA
12011	NA	NA	NA	NA
12012	NA	NA	NA	NA
12013	NA	NA	NA	NA
12014	NA	NA	NA	NA
12015	NA	NA	NA	NA
12016	NA	NA	NA	NA
12017	NA	NA	NA	NA
12018	NA	NA	NA	NA
12019	NA	NA	NA	NA
12020	NA	NA	NA	NA
12021	NA	NA	NA	NA
12022	NA	NA	NA	NA
12023	NA	NA	NA	NA
12024	NA	NA	NA	NA
12025	NA	NA	NA	NA
12026	NA	NA	NA	NA
12027	NA	NA	NA	NA
12028	NA	NA	NA	NA
12029	NA	NA	NA	NA
12030	NA	NA	NA	NA
12031	NA	NA	NA	NA
12032	NA	NA	NA	NA
12033	NA	NA	NA	NA
12034	NA	NA	NA	NA
12035	NA	NA	NA	NA
12036	NA	NA	NA	NA
12037	NA	NA	NA	NA
12038	NA	NA	NA	NA
12039	NA	NA	NA	NA
